A0A0G2JZ79	P06700	0.12044288414798812
A0A0G2JZ79	P53685	0.12314339724547665
A0A0G2JZ79	P53686	0.0883067782878747
A0A0G2JZ79	P53687	0.06697272481771538
A0A0G2JZ79	P53688	0.045152578990008095
A7VJC2	Q99383	0.059532811234134474
A9UMV8	P04911	0.102349446394815
A9UMV8	P04912	0.102349446394815
A9UMV8	Q12692	0.06913313529570618
B0BNA7	P25382	0.03348636240885768
B0BNA7	P40217	0.16203078584931138
B0BND0	P25353	0.07480421280043208
B2GUY2	P47161	0.0820955981636511
B2GUY2	Q08919	0.057250877666756676
B2GUZ5	P28495	0.06805293005671077
B2GV87	P25044	0.06602754523359439
B2GV87	P29461	0.052335943829327575
B2RYN7	P18759	0.04858223062381852
B2RYN7	P24004	0.06454226302997569
B2RYN7	P25694	0.08128544423440454
B2RYN7	P28737	0.10180934377531732
B2RYN7	P32794	0.08182554685390225
B2RYN7	P32795	0.07372400756143667
B2RYN7	P33297	0.0820955981636511
B2RYN7	P33298	0.07372400756143667
B2RYN7	P33299	0.07156359708344585
B2RYN7	P33760	0.08101539292465569
B2RYN7	P39925	0.07102349446394815
B2RYN7	P39955	0.16284093977855793
B2RYN7	P40327	0.07264380232244126
B2RYN7	P40328	0.16554145287604646
B2RYN7	P40340	0.0888468809073724
B2RYN7	P40341	0.06940318660545504
B2RYN7	P52917	0.12773426951120712
B2RYN7	P53549	0.07750472589792061
B2RYN7	Q01939	0.07318390494193898
B2RYN7	Q07844	0.07980016203078585
B2RZ78	P38759	0.06535241695922225
B3GNI6	P25342	0.11585201188225765
B3GNI6	P32457	0.13988657844990549
B3GNI6	P32458	0.10342965163381042
B3GNI6	P32468	0.12233324331623008
B3GNI6	P41901	0.0945179584120983
B3GNI6	Q04921	0.07102349446394815
B3GNI6	Q07657	0.07372400756143667
B4F7E7	P15454	0.06481231433972455
B5D5N9	P43548	0.0347285984337024
B5DF89	P53202	0.11693221712125305
B5DF89	Q12018	0.1074804212800432
B5DF91	P04147	0.05311909262759925
B5DF91	P25555	0.045881717526329996
B5DF91	P27476	0.03513367539832568
B5DF91	P32588	0.042344045368620034
B5DF91	Q99181	0.032676208479611134
B5DF91	Q99383	0.04107480421280043
B5DFN2	P39954	0.2308938698352687
D3ZAA9	P15454	0.0513637591142317
D3ZGS3	P40559	0.10802052389954092
D3ZGS3	P50942	0.11207129354577368
D3ZGS3	Q12271	0.10802052389954092
D3ZHV2	P32599	0.03921145017553335
D3ZML2	P00546	0.04877126654064272
D3ZML2	P05986	0.07993518768566027
D3ZML2	P06242	0.05833108290575209
D3ZML2	P06244	0.07912503375641372
D3ZML2	P06245	0.08479611126113963
D3ZML2	P06782	0.14960842560086415
D3ZML2	P06784	0.04920334863624088
D3ZML2	P08018	0.044612476370510384
D3ZML2	P08458	0.049797461517688366
D3ZML2	P11792	0.06940318660545504
D3ZML2	P12688	0.07534431541992978
D3ZML2	P13185	0.11639211450175535
D3ZML2	P13186	0.10910072913853633
D3ZML2	P14681	0.041209829867674866
D3ZML2	P15442	0.045449635430731834
D3ZML2	P15790	0.04129084526059952
D3ZML2	P16892	0.04877126654064272
D3ZML2	P17157	0.054550364569268164
D3ZML2	P18961	0.07399405887118553
D3ZML2	P19454	0.04337024034566568
D3ZML2	P21965	0.042452065892519576
D3ZML2	P22204	0.05509046718876587
D3ZML2	P22211	0.04815014852822037
D3ZML2	P22216	0.08857682959762354
D3ZML2	P22517	0.07885498244666486
D3ZML2	P23293	0.04482851741830948
D3ZML2	P23561	0.047745071563597086
D3ZML2	P24583	0.05914123683499865
D3ZML2	P24719	0.05833108290575209
D3ZML2	P25333	0.06373210910072914
D3ZML2	P25341	0.06994328922495274
D3ZML2	P25389	0.14447745071563595
D3ZML2	P25390	0.04742100999189846
D3ZML2	P27466	0.08101539292465569
D3ZML2	P27636	0.05833108290575209
D3ZML2	P28708	0.05211990278152849
D3ZML2	P31374	0.06994328922495274
D3ZML2	P32328	0.05222792330542803
D3ZML2	P32485	0.05033756413718606
D3ZML2	P32490	0.04941938968403997
D3ZML2	P32491	0.052849041317850384
D3ZML2	P32562	0.0758844180394275
D3ZML2	P32801	0.04034566567647852
D3ZML2	P32944	0.03983256818795571
D3ZML2	P34244	0.15716986227383206
D3ZML2	P36002	0.03899540912773426
D3ZML2	P36003	0.03586281393464759
D3ZML2	P36004	0.050985687280583315
D3ZML2	P36005	0.0416959222252228
D3ZML2	P38070	0.06535241695922225
D3ZML2	P38147	0.06913313529570618
D3ZML2	P38615	0.04671887658655145
D3ZML2	P38622	0.06373210910072914
D3ZML2	P38623	0.054280313259519306
D3ZML2	P38691	0.0489873075884418
D3ZML2	P38692	0.062381852551984876
D3ZML2	P38970	0.049905482041587915
D3ZML2	P38990	0.06751282743721307
D3ZML2	P38991	0.0769646232784229
D3ZML2	P39009	0.07507426411018094
D3ZML2	P39073	0.038185255198487714
D3ZML2	P41808	0.03440453686200378
D3ZML2	P43565	0.045098568728058334
D3ZML2	P43637	0.06778287874696193
D3ZML2	P47116	0.035970834458547124
D3ZML2	P48562	0.05401026194977045
D3ZML2	P50873	0.0460707534431542
D3ZML2	P53104	0.07669457196867405
D3ZML2	P53233	0.05114771806643263
D3ZML2	P53599	0.04671887658655145
D3ZML2	P53739	0.06697272481771538
D3ZML2	P53894	0.046394815014852826
D3ZML2	P54199	0.03742911153119093
D3ZML2	Q00772	0.042452065892519576
D3ZML2	Q01389	0.057250877666756676
D3ZML2	Q01919	0.11720226843100187
D3ZML2	Q03002	0.11612206319200648
D3ZML2	Q03306	0.06292195517148258
D3ZML2	Q03407	0.06670267350796652
D3ZML2	Q03497	0.06157169862273833
D3ZML2	Q03533	0.04526059951390765
D3ZML2	Q03785	0.04931136916014043
D3ZML2	Q03957	0.05147177963813125
D3ZML2	Q08217	0.0650823656494734
D3ZML2	Q08732	0.0453416149068323
D3ZML2	Q12100	0.046286794490953284
D3ZML2	Q12152	0.08506616257088846
D3ZML2	Q12222	0.041290845260599514
D3ZML2	Q12236	0.07237375101269243
D3ZML2	Q12263	0.1431271941668917
D3ZML2	Q12310	0.049527410207939514
D3ZML2	Q12469	0.046394815014852826
D3ZML2	Q12505	0.04045368620037808
D3ZTX0	P32803	0.03607885498244666
D3ZTX0	P39704	0.0407507426411018
D3ZTX0	Q12450	0.03702403456656765
D4A208	P39083	0.04180394274912234
D4A208	Q06407	0.04210099918984607
D4A208	Q12128	0.04066972724817716
D4A631	P11075	0.21617607345395626
D4A631	P39993	0.07237375101269243
D4A631	P47102	0.0661625708884688
D4AE41	Q99383	0.036983526870105324
D4AE59	P00546	0.054334323521469066
D4AE59	P05986	0.06292195517148258
D4AE59	P06242	0.04015662975965433
D4AE59	P06244	0.05779098028625439
D4AE59	P06245	0.059951390764245216
D4AE59	P06782	0.08803672697812584
D4AE59	P06784	0.04504455846610857
D4AE59	P08458	0.045449635430731834
D4AE59	P11792	0.05209289765055361
D4AE59	P12688	0.05617067242776128
D4AE59	P13185	0.05617067242776128
D4AE59	P13186	0.057520928976505535
D4AE59	P14681	0.04731298946799892
D4AE59	P15442	0.042749122333243315
D4AE59	P15790	0.036186875506346215
D4AE59	P16892	0.045341614906832285
D4AE59	P17157	0.054820415879017016
D4AE59	P18961	0.057520928976505535
D4AE59	P19454	0.03994058871185525
